order_id,order_datetime,channel,store_format,city,city_zone,department,category,brand,sku_id,base_unit_price_aed,discount_aed,unit_price_after_discount_aed,quantity,line_value_aed,promo_used,promo_code_type,ad_channel,campaign,payment_method,device_type,delivery_type,basket_size_items,returned,return_reason,return_value_aed,stock_out_flag,loyalty_member,user_id,age,gender,nationality_group,hour_of_day,day_of_week,order_month
LULU-000411,9/21/2025 13:16,Online App,Web DC,Dubai,Mirdif,Electronics,Accessories,Lenovo,SKU-979826,177.94,28.34,149.6,1,149.6,1,Percent,Google Search,BackToSchool2025,Card,Android,Next-Day,7,0,,0,0,0,CUST-11702,32,Male,Western Expat,13,Sunday,2025-09
LULU-000412,6/5/2025 7:42,In-Store POS,Hypermarket,Dubai,Mirdif,Grocery,Household,Lulu,SKU-860272,12.56,1.03,11.53,10,115.3,1,Percent,Outdoor,NationalDay,Card,N/A,Carryout,5,0,,0,0,0,CUST-03171,26,Male,Arab Expat (non-GCC),7,Thursday,2025-06
LULU-000413,9/25/2025 15:58,Online App,Hypermarket,Dubai,JLT,Pharmacy,Vitamins,GSK,SKU-235550,71.87,9.14,62.73,2,125.46,1,Percent,Instagram,WeekendSaver,Card,iOS,Same-Day,10,0,,0,0,0,CUST-06530,23,Female,South Asian,15,Thursday,2025-09
LULU-000414,6/18/2025 7:33,In-Store POS,Hypermarket,Dubai,Silicon Oasis,Fashion,Accessories,Mango,SKU-707244,349.2,30.94,318.26,5,1591.3,1,BOGO,In-App,NationalDay,Card,N/A,Carryout,12,0,,0,0,1,CUST-06175,57,Other/Prefer not to say,SE Asian,7,Wednesday,2025-06
LULU-000415,8/10/2025 16:52,In-Store POS,Hypermarket,Sharjah,Suburb,Grocery,Baby,Pepsi,SKU-372363,30.61,2.63,27.98,4,111.92,1,Percent,Email,WeekendSaver,Wallet,N/A,Carryout,1,0,,0,0,1,CUST-03087,35,Male,SE Asian,16,Sunday,2025-08
LULU-000416,4/28/2025 19:59,In-Store POS,Hypermarket,Ras Al Khaimah,Old Town,Fashion,Menswear,BrandX,SKU-119116,394.95,39.74,355.21,4,1420.84,1,BOGO,SMS,LunchRush,Wallet,N/A,Carryout,4,0,,0,0,1,CUST-00445,21,Male,UAE National,19,Monday,2025-04
LULU-000417,5/6/2025 10:06,In-Store POS,Hypermarket,Sharjah,Suburb,Grocery,Dairy & Eggs,Pepsi,SKU-625737,23.89,2.65,21.24,2,42.48,1,Percent,SMS,BackToSchool2025,Card,N/A,Carryout,11,0,,0,0,0,CUST-08706,34,Male,SE Asian,10,Tuesday,2025-05
LULU-000418,6/2/2025 18:29,Online App,Web DC,Abu Dhabi,Saadiyat,Bakery Counter,Bread,Lulu Bakery,SKU-798064,53.08,9.04,44.04,2,88.08,1,Percent,Email,MidnightMadness,Wallet,Desktop,Same-Day,1,0,,0,0,1,CUST-07013,41,Male,South Asian,18,Monday,2025-06
LULU-000419,5/2/2025 12:48,In-Store POS,Hypermarket,Dubai,Downtown,Fashion,Footwear,Levi's,SKU-232461,198.99,32.42,166.57,1,166.57,1,Percent,Referral,Ramadan2025,Cash,N/A,Carryout,4,0,,0,0,1,CUST-06706,26,Female,South Asian,12,Friday,2025-05
LULU-000420,6/5/2025 12:15,In-Store POS,Express,Abu Dhabi,Al Maryah,Pharmacy,Baby Care,VitX,SKU-921163,264.51,7.72,256.79,5,1283.95,1,Percent,SMS,FreshersUni,Card,N/A,Carryout,4,0,,0,0,0,CUST-09599,36,Female,Western Expat,12,Thursday,2025-06
LULU-000421,7/11/2025 3:15,In-Store POS,Hypermarket,Abu Dhabi,Khalifa City,Grocery,Personal Care,Al Ain,SKU-746889,49.73,3.97,45.76,1,45.76,1,BOGO,Referral,SummerHeat,Card,N/A,Carryout,9,0,,0,0,0,CUST-11515,48,Male,GCC Expat,3,Friday,2025-07
LULU-000422,7/10/2025 15:57,In-Store POS,Hypermarket,Dubai,Mirdif,Pharmacy,Personal Care,Himalaya,SKU-441027,259.18,9.43,249.75,9,2247.75,1,Percent,Outdoor,NationalDay,Cash,N/A,Carryout,11,0,,0,0,1,CUST-11231,32,Female,South Asian,15,Thursday,2025-07
LULU-000423,8/10/2025 8:55,Online App,Web DC,Dubai,Al Quoz,Grocery,Frozen,Rainbow,SKU-703170,9.5,1.66,7.84,2,15.68,1,FreeDelivery,Instagram,BackToSchool2025,Card,Android,Same-Day,11,0,,0,0,1,CUST-01673,20,Male,Arab Expat (non-GCC),8,Sunday,2025-08
LULU-000424,10/4/2025 22:30,In-Store POS,Hypermarket,Sharjah,Industrial Area,Fashion,Kidswear,Mango,SKU-915631,378.01,35.21,342.8,3,1028.4,1,FreeDelivery,Outdoor,FreshersUni,Wallet,N/A,Carryout,1,0,,0,0,1,CUST-00249,41,Female,SE Asian,22,Saturday,2025-10
LULU-000425,8/24/2025 2:08,In-Store POS,Hypermarket,Dubai,Al Barsha,Grocery,Meat & Poultry,Rainbow,SKU-429883,25.43,4.29,21.14,5,105.7,1,BOGO,SMS,BackToSchool2025,Cash,N/A,Carryout,11,0,,0,0,0,CUST-11245,40,Female,Western Expat,2,Sunday,2025-08
LULU-000426,6/21/2025 8:51,In-Store POS,Hypermarket,Ras Al Khaimah,Old Town,Grocery,Dairy & Eggs,Almarai,SKU-360125,25.69,2.23,23.46,5,117.3,1,Percent,Referral,FreshersUni,Card,N/A,Carryout,9,0,,0,0,0,CUST-04591,34,Male,SE Asian,8,Saturday,2025-06
LULU-000427,5/15/2025 2:29,In-Store POS,Express,Abu Dhabi,Al Maryah,Grocery,Frozen,Kellogg's,SKU-833333,17.04,2.47,14.57,4,58.28,1,Flat,Referral,Ramadan2025,Cash,N/A,Carryout,4,0,,0,0,1,CUST-09546,44,Female,UAE National,2,Thursday,2025-05
LULU-000428,4/20/2025 1:13,In-Store POS,Hypermarket,Dubai,Bur Dubai,Grocery,Snacks,Pepsi,SKU-662475,11.32,0.79,10.53,2,21.06,1,BOGO,SMS,FreshersUni,Google Pay,N/A,Carryout,3,0,,0,0,0,CUST-09863,28,Male,UAE National,1,Sunday,2025-04
LULU-000429,7/18/2025 15:58,In-Store POS,Hypermarket,Dubai,Al Quoz,Grocery,Household,Pepsi,SKU-677009,37.35,4.64,32.71,9,294.39,1,FreeDelivery,In-App,WeekendSaver,Card,N/A,Carryout,8,0,,0,0,1,CUST-06455,32,Female,South Asian,15,Friday,2025-07
LULU-000430,9/14/2025 3:06,In-Store POS,Express,Ras Al Khaimah,Airport Area,Pharmacy,Medical Devices,Himalaya,SKU-120405,66.64,1.67,64.97,3,194.91,1,Flat,Outdoor,SummerHeat,Cash,N/A,Carryout,7,0,,0,0,1,CUST-08929,28,Female,SE Asian,3,Sunday,2025-09
LULU-000431,8/11/2025 21:28,In-Store POS,Express,Abu Dhabi,Saadiyat,Grocery,Household,Almarai,SKU-816162,55.48,1.78,53.7,3,161.1,1,BOGO,Outdoor,ResidentsOnly,Card,N/A,Carryout,10,0,,0,0,1,CUST-09259,18,Male,African Expat,21,Monday,2025-08
LULU-000432,8/19/2025 3:35,In-Store POS,Hypermarket,Ras Al Khaimah,Old Town,Fashion,Womenswear,Mango,SKU-549478,21.17,2.25,18.92,2,37.84,1,Flat,Outdoor,NationalDay,Cash,N/A,Carryout,4,0,,0,0,1,CUST-01929,35,Male,SE Asian,3,Tuesday,2025-08
LULU-000433,9/3/2025 5:49,In-Store POS,Hypermarket,Dubai,Al Barsha,Fashion,Womenswear,Puma,SKU-857812,48.52,4.63,43.89,2,87.78,1,Percent,SMS,LunchRush,Cash,N/A,Carryout,1,1,Wrong item,66.06,0,1,CUST-10383,38,Male,South Asian,5,Wednesday,2025-09
LULU-000434,7/3/2025 14:48,Online App,Web DC,Dubai,Deira,Fashion,Menswear,BrandX,SKU-246888,322.74,38.8,283.94,2,567.88,1,Percent,YouTube,NationalDay,Cash,Android,Next-Day,5,0,,0,0,1,CUST-04258,30,Male,South Asian,14,Thursday,2025-07
LULU-000435,5/23/2025 19:17,Online App,Web DC,Al Ain,City Center,Grocery,Meat & Poultry,Almarai,SKU-742028,63.89,5.78,58.11,1,58.11,1,Flat,YouTube,ResidentsOnly,Card,Android,Same-Day,11,0,,0,0,0,CUST-04214,31,Female,South Asian,19,Friday,2025-05
LULU-000436,7/18/2025 2:07,In-Store POS,Hypermarket,Dubai,Bur Dubai,Home & Living,Cleaning,Tefal,SKU-243547,739.1,82.5,656.6,1,656.6,1,FreeDelivery,Outdoor,Ramadan2025,Card,N/A,Carryout,1,0,,0,0,0,CUST-06214,22,Male,SE Asian,2,Friday,2025-07
LULU-000437,5/31/2025 19:19,In-Store POS,Hypermarket,Sharjah,Old Town,Pharmacy,Personal Care,VitX,SKU-410019,228.7,28.8,199.9,4,799.6,1,FreeDelivery,Outdoor,ResidentsOnly,Card,N/A,Carryout,2,0,,0,0,1,CUST-11573,18,Male,SE Asian,19,Saturday,2025-05
LULU-000438,9/30/2025 20:25,Online App,Web DC,Al Ain,Suburb,Grocery,Dairy & Eggs,Lacnor,SKU-694441,8.73,0.15,8.58,4,34.32,1,Percent,Referral,LunchRush,Apple Pay,iOS,Same-Day,4,0,,0,0,0,CUST-01925,41,Female,UAE National,20,Tuesday,2025-09
LULU-000439,4/27/2025 16:25,Online App,Web DC,Dubai,JBR,Grocery,Fresh Produce,Al Ain,SKU-488972,46.92,2.55,44.37,3,133.11,1,Flat,Facebook,ResidentsOnly,Card,iOS,Same-Day,9,0,,0,0,1,CUST-11769,39,Male,SE Asian,16,Sunday,2025-04
LULU-000440,6/19/2025 11:06,Online App,Web DC,Dubai,Marina,Grocery,Snacks,Rainbow,SKU-374654,78.62,8.4,70.22,2,140.44,1,Percent,Google Search,SummerHeat,Apple Pay,iOS,Same-Day,7,0,,0,0,0,CUST-00278,25,Male,South Asian,11,Thursday,2025-06
LULU-000441,6/6/2025 20:04,In-Store POS,Hypermarket,Abu Dhabi,Saadiyat,Grocery,Meat & Poultry,Pepsi,SKU-802673,20.29,1.01,19.28,4,77.12,1,Percent,Email,WeekendSaver,Cash,N/A,Carryout,2,0,,0,0,1,CUST-02128,24,Female,South Asian,20,Friday,2025-06
LULU-000442,5/26/2025 0:17,In-Store POS,Express,Dubai,Al Barsha,Grocery,Household,Lacnor,SKU-174745,30.61,2.53,28.08,4,112.32,1,Percent,In-App,NationalDay,Cash,N/A,Carryout,7,0,,0,0,0,CUST-03516,42,Male,Arab Expat (non-GCC),0,Monday,2025-05
LULU-000443,7/24/2025 13:36,Web,Web DC,Dubai,Al Quoz,Home & Living,Bedding,Prestige,SKU-276640,64.41,4.83,59.58,3,178.74,1,Flat,Instagram,NationalDay,Card,Android,Next-Day,5,0,,0,0,0,CUST-09370,34,Female,South Asian,13,Thursday,2025-07
LULU-000444,5/27/2025 19:00,In-Store POS,Hypermarket,Abu Dhabi,Al Maryah,Electronics,Home Appliances,Sony,SKU-428802,459.47,29.33,430.14,1,430.14,1,Percent,In-App,LunchRush,Card,N/A,Carryout,10,0,,0,0,0,CUST-04422,36,Male,South Asian,19,Tuesday,2025-05
LULU-000445,6/28/2025 12:46,In-Store POS,Hypermarket,Ras Al Khaimah,City Center,Grocery,Bakery,Pepsi,SKU-523323,15.93,0.68,15.25,1,15.25,1,Percent,Outdoor,NationalDay,Card,N/A,Carryout,1,0,,0,0,0,CUST-01483,29,Male,South Asian,12,Saturday,2025-06
LULU-000446,9/20/2025 12:50,In-Store POS,Hypermarket,Al Ain,Industrial Area,Fashion,Kidswear,BrandX,SKU-538317,127.36,5.23,122.13,1,122.13,1,Percent,SMS,LunchRush,Card,N/A,Carryout,7,0,,0,0,0,CUST-09976,36,Male,South Asian,12,Saturday,2025-09
LULU-000447,10/11/2025 1:56,Web,Web DC,Abu Dhabi,Corniche,Grocery,Frozen,Nadec,SKU-404040,31.34,5.31,26.03,5,130.15,1,Percent,Facebook,WeekendSaver,Wallet,iOS,Same-Day,11,0,,0,0,0,CUST-07708,33,Male,Other,1,Saturday,2025-10
LULU-000448,5/19/2025 6:17,Web,Web DC,Sharjah,City Center,Grocery,Household,Rani,SKU-850975,6.8,0.39,6.41,2,12.82,1,Flat,Instagram,LunchRush,Apple Pay,iOS,Same-Day,3,0,,0,0,1,CUST-03521,41,Male,UAE National,6,Monday,2025-05
LULU-000449,8/30/2025 2:20,In-Store POS,Hypermarket,Dubai,JBR,Grocery,Meat & Poultry,Nestlé,SKU-279346,64.44,5.94,58.5,1,58.5,1,Flat,SMS,MidnightMadness,Cash,N/A,Carryout,7,0,,0,0,1,CUST-09333,35,Male,Arab Expat (non-GCC),2,Saturday,2025-08
LULU-000450,6/4/2025 23:02,Online App,Web DC,Dubai,Deira,Grocery,Seafood,Pepsi,SKU-907118,77.3,8.98,68.32,6,409.92,1,Flat,Instagram,LunchRush,Wallet,iOS,Same-Day,4,0,,0,0,1,CUST-03453,27,Male,SE Asian,23,Wednesday,2025-06
LULU-000451,5/10/2025 5:45,Online App,Web DC,Dubai,Business Bay,Home & Living,Kitchenware,Scotch-Brite,SKU-563593,392.14,50.8,341.34,1,341.34,1,Percent,Google Search,SummerHeat,Card,iOS,Next-Day,8,0,,0,0,0,CUST-04014,27,Male,UAE National,5,Saturday,2025-05
LULU-000452,4/26/2025 8:02,Online App,Web DC,Dubai,Marina,Electronics,Laptops,Samsung,SKU-481973,2746.42,463.39,2283.03,1,2283.03,1,Percent,Referral,WeekendSaver,Wallet,Android,Next-Day,3,0,,0,0,1,CUST-10620,28,Female,SE Asian,8,Saturday,2025-04
LULU-000453,4/19/2025 5:34,Online App,Web DC,Fujairah,Industrial Area,Home & Living,Furniture,Vileda,SKU-543861,939.23,174.15,765.08,2,1530.16,1,Percent,Google Search,MidnightMadness,Wallet,Android,Next-Day,5,0,,0,0,0,CUST-05976,35,Male,South Asian,5,Saturday,2025-04
LULU-000454,5/30/2025 10:59,Online App,Web DC,Dubai,Al Barsha,Bakery Counter,Bread,Lulu Bakery,SKU-970236,27.6,3.11,24.49,6,146.94,1,Percent,Referral,FreshersUni,Apple Pay,iOS,Same-Day,5,0,,0,0,0,CUST-04411,48,Male,South Asian,10,Friday,2025-05
LULU-000455,4/25/2025 20:51,In-Store POS,Express,Dubai,Mirdif,Grocery,Bakery,Lulu,SKU-254943,74.07,5.96,68.11,1,68.11,1,Percent,SMS,Ramadan2025,Card,N/A,Carryout,8,0,,0,0,0,CUST-05910,48,Male,South Asian,20,Friday,2025-04
LULU-000456,6/10/2025 0:54,Online App,Web DC,Dubai,JLT,Electronics,Mobiles,Xiaomi,SKU-923155,1115.51,189.17,926.34,1,926.34,1,Flat,Facebook,WeekendSaver,Apple Pay,Android,Next-Day,4,0,,0,0,0,CUST-08698,35,Male,Western Expat,0,Tuesday,2025-06
LULU-000457,9/11/2025 0:02,In-Store POS,Hypermarket,Dubai,Mirdif,Grocery,Household,Al Ain,SKU-978581,12.74,1.25,11.49,5,57.45,1,Flat,SMS,Ramadan2025,Cash,N/A,Carryout,13,0,,0,0,0,CUST-04311,33,Male,South Asian,0,Thursday,2025-09
LULU-000458,9/14/2025 12:14,Online App,Web DC,Dubai,Marina,Grocery,Household,Lulu,SKU-194366,36.32,5.56,30.76,2,61.52,1,Percent,Outdoor,BackToSchool2025,Card,iOS,Same-Day,2,0,,0,0,1,CUST-07735,30,Male,GCC Expat,12,Sunday,2025-09
LULU-000459,9/2/2025 0:42,In-Store POS,Hypermarket,Dubai,Al Barsha,Grocery,Meat & Poultry,Nestlé,SKU-801190,17.08,0,17.08,9,153.72,0,,Referral,ResidentsOnly,Cash,N/A,Carryout,5,0,,0,0,1,CUST-09659,30,Female,South Asian,0,Tuesday,2025-09
LULU-000460,7/29/2025 15:51,Online App,Web DC,Umm Al Quwain,University Area,Fashion,Accessories,Nike,SKU-290697,225.72,59.78,165.94,1,165.94,1,Flat,TikTok,WeekendSaver,Google Pay,iOS,Next-Day,4,0,,0,0,1,CUST-01531,37,Female,Other,15,Tuesday,2025-07
LULU-000461,8/24/2025 10:55,In-Store POS,Hypermarket,Dubai,Downtown,Grocery,Snacks,Nestlé,SKU-125975,63.58,6.18,57.4,5,287,1,Percent,Referral,WeekendSaver,Cash,N/A,Carryout,8,0,,0,0,0,CUST-11738,46,Female,South Asian,10,Sunday,2025-08
LULU-000462,10/10/2025 12:14,In-Store POS,Hypermarket,Dubai,Business Bay,Grocery,Personal Care,Pepsi,SKU-765805,72.81,8.86,63.95,1,63.95,1,Percent,Referral,NationalDay,Card,N/A,Carryout,12,0,,0,0,0,CUST-08470,40,Female,South Asian,12,Friday,2025-10
LULU-000463,7/29/2025 23:00,In-Store POS,Express,Abu Dhabi,Mussafah,Grocery,Snacks,Rani,SKU-459787,23.08,2.19,20.89,10,208.9,1,Percent,Referral,MidnightMadness,Card,N/A,Carryout,9,0,,0,0,1,CUST-03840,33,Male,GCC Expat,23,Tuesday,2025-07
LULU-000464,8/9/2025 11:49,In-Store POS,Hypermarket,Dubai,Mirdif,Electronics,Gaming,Samsung,SKU-290579,692.73,67.26,625.47,1,625.47,1,Percent,Referral,SummerHeat,Cash,N/A,Carryout,7,0,,0,0,1,CUST-07236,31,Male,Arab Expat (non-GCC),11,Saturday,2025-08
LULU-000465,4/19/2025 0:55,In-Store POS,Express,Abu Dhabi,Yas Island,Grocery,Bakery,Lacnor,SKU-924222,72.35,7.84,64.51,5,322.55,1,Percent,SMS,Ramadan2025,Apple Pay,N/A,Carryout,8,0,,0,0,0,CUST-07081,29,Male,UAE National,0,Saturday,2025-04
LULU-000466,6/27/2025 1:14,In-Store POS,Hypermarket,Dubai,Marina,Home & Living,Bedding,Black+Decker,SKU-521977,309.31,22.24,287.07,4,1148.28,1,Percent,Referral,LunchRush,Cash,N/A,Carryout,1,0,,0,0,0,CUST-04053,21,Male,South Asian,1,Friday,2025-06
LULU-000467,6/23/2025 15:18,In-Store POS,Hypermarket,Abu Dhabi,Khalifa City,Grocery,Bakery,Coca-Cola,SKU-621185,66.5,5.12,61.38,6,368.28,1,Percent,Referral,LunchRush,Cash,N/A,Carryout,8,0,,0,0,1,CUST-01480,26,Male,South Asian,15,Monday,2025-06
LULU-000468,7/13/2025 5:19,In-Store POS,Hypermarket,Ajman,Suburb,Bakery Counter,Sandwiches,Lulu Bakery,SKU-248758,49.42,6.53,42.89,2,85.78,1,Flat,Email,WeekendSaver,Card,N/A,Carryout,1,0,,0,0,0,CUST-09265,27,Male,Arab Expat (non-GCC),5,Sunday,2025-07
LULU-000469,5/25/2025 6:34,In-Store POS,Hypermarket,Dubai,Silicon Oasis,Grocery,Dairy & Eggs,Lacnor,SKU-594704,12.87,0.29,12.58,5,62.9,1,BOGO,Email,NationalDay,Card,N/A,Carryout,12,0,,0,0,0,CUST-00425,33,Male,South Asian,6,Sunday,2025-05
LULU-000470,9/19/2025 3:31,In-Store POS,Hypermarket,Dubai,Business Bay,Grocery,Beverages,Almarai,SKU-489127,47.63,2.57,45.06,1,45.06,1,Flat,Email,ResidentsOnly,Card,N/A,Carryout,9,0,,0,0,0,CUST-10083,27,Male,South Asian,3,Friday,2025-09
LULU-000471,6/7/2025 22:14,Web,Hypermarket,Dubai,Business Bay,Grocery,Baby,Lulu,SKU-411685,46.69,5.77,40.92,1,40.92,1,Percent,SMS,BackToSchool2025,Cash,Desktop,Same-Day,9,0,,0,0,1,CUST-07747,38,Male,GCC Expat,22,Saturday,2025-06
LULU-000472,4/24/2025 21:26,In-Store POS,Express,Dubai,JBR,Pharmacy,Baby Care,VitX,SKU-137261,179.37,10.88,168.49,5,842.45,1,Flat,Outdoor,BackToSchool2025,Card,N/A,Carryout,4,0,,0,0,0,CUST-05014,37,Male,GCC Expat,21,Thursday,2025-04
LULU-000473,7/3/2025 18:57,In-Store POS,Hypermarket,Dubai,Al Barsha,Electronics,Gaming,Panasonic,SKU-332574,705.96,89.58,616.38,1,616.38,1,Flat,In-App,NationalDay,Card,N/A,Carryout,11,0,,0,0,0,CUST-11946,35,Male,GCC Expat,18,Thursday,2025-07
LULU-000474,10/14/2025 9:18,In-Store POS,Hypermarket,Abu Dhabi,Corniche,Grocery,Meat & Poultry,Kellogg's,SKU-695437,23.56,1.84,21.72,4,86.88,1,Percent,Referral,MidnightMadness,Wallet,N/A,Carryout,13,0,,0,0,1,CUST-10201,24,Other/Prefer not to say,South Asian,9,Tuesday,2025-10
LULU-000475,6/5/2025 18:38,In-Store POS,Hypermarket,Dubai,JBR,Grocery,Household,Rani,SKU-462630,14.2,1.19,13.01,1,13.01,1,FreeDelivery,Outdoor,FreshersUni,Card,N/A,Carryout,5,0,,0,0,1,CUST-04706,32,Female,UAE National,18,Thursday,2025-06
LULU-000476,9/17/2025 14:23,In-Store POS,Hypermarket,Dubai,Business Bay,Grocery,Dairy & Eggs,Rainbow,SKU-307256,64.5,6.72,57.78,5,288.9,1,Percent,Email,WeekendSaver,Wallet,N/A,Carryout,5,0,,0,0,0,CUST-09596,26,Male,South Asian,14,Wednesday,2025-09
LULU-000477,9/30/2025 1:09,In-Store POS,Hypermarket,Abu Dhabi,Khalifa City,Grocery,Fresh Produce,Lacnor,SKU-916750,56.87,0.81,56.06,3,168.18,1,Percent,SMS,NationalDay,Wallet,N/A,Carryout,9,0,,0,0,1,CUST-04737,29,Female,South Asian,1,Tuesday,2025-09
LULU-000478,9/20/2025 20:20,In-Store POS,Express,Abu Dhabi,Mussafah,Grocery,Baby,Al Ain,SKU-311045,16.19,1.75,14.44,15,216.6,1,Percent,Referral,MidnightMadness,Card,N/A,Carryout,5,0,,0,0,1,CUST-11778,31,Male,Western Expat,20,Saturday,2025-09
LULU-000479,9/5/2025 14:06,Web,Web DC,Dubai,JBR,Bakery Counter,Pastry,Lulu Bakery,SKU-400060,106.81,12.17,94.64,6,567.84,1,Percent,Facebook,SummerHeat,Wallet,iOS,Same-Day,3,0,,0,0,0,CUST-06201,32,Male,UAE National,14,Friday,2025-09
LULU-000480,8/29/2025 8:07,Web,Web DC,Dubai,Silicon Oasis,Electronics,Gaming,Xiaomi,SKU-208055,757.63,174.08,583.55,1,583.55,1,Percent,YouTube,BackToSchool2025,Apple Pay,iOS,Next-Day,4,0,,0,0,0,CUST-06702,40,Male,Arab Expat (non-GCC),8,Friday,2025-08
LULU-000481,9/14/2025 5:20,Web,Web DC,Dubai,Mirdif,Grocery,Fresh Produce,Pepsi,SKU-373244,75.58,11.78,63.8,10,638,1,Percent,Facebook,MidnightMadness,Card,Android,Same-Day,9,0,,0,0,0,CUST-07668,28,Male,Arab Expat (non-GCC),5,Sunday,2025-09
LULU-000482,4/28/2025 14:32,Online App,Web DC,Al Ain,City Center,Fashion,Footwear,Puma,SKU-114913,130.58,17.93,112.65,1,112.65,1,Percent,In-App,MidnightMadness,Card,Desktop,Next-Day,4,0,,0,0,0,CUST-08201,40,Female,South Asian,14,Monday,2025-04
LULU-000483,6/20/2025 1:22,Web,Web DC,Sharjah,Old Town,Electronics,Tablets,LG,SKU-959609,697.73,151.32,546.41,1,546.41,1,BOGO,Instagram,BackToSchool2025,Wallet,Android,Next-Day,4,0,,0,0,1,CUST-07466,35,Male,Arab Expat (non-GCC),1,Friday,2025-06
LULU-000484,10/1/2025 5:34,In-Store POS,Hypermarket,Al Ain,Suburb,Grocery,Baby,Rani,SKU-464613,41.49,4.82,36.67,11,403.37,1,BOGO,Outdoor,Ramadan2025,Card,N/A,Carryout,7,0,,0,0,1,CUST-02827,30,Female,African Expat,5,Wednesday,2025-10
LULU-000485,4/27/2025 3:06,Online App,Web DC,Sharjah,Old Town,Grocery,Personal Care,Pepsi,SKU-902975,31.21,1.41,29.8,6,178.8,1,Percent,Referral,FreshersUni,Cash,Android,Same-Day,15,0,,0,0,1,CUST-03961,23,Male,GCC Expat,3,Sunday,2025-04
LULU-000486,9/21/2025 5:53,In-Store POS,Hypermarket,Dubai,JLT,Fashion,Footwear,Adidas,SKU-876422,26.66,2.64,24.02,3,72.06,1,Percent,SMS,ResidentsOnly,Wallet,N/A,Carryout,12,0,,0,0,0,CUST-04816,36,Female,African Expat,5,Sunday,2025-09
LULU-000487,5/26/2025 13:50,Online App,Web DC,Ajman,Old Town,Grocery,Bakery,Almarai,SKU-804591,38.61,4.15,34.46,2,68.92,1,Percent,YouTube,SummerHeat,Card,iOS,Same-Day,9,0,,0,0,0,CUST-02472,35,Female,South Asian,13,Monday,2025-05
LULU-000488,8/13/2025 9:35,In-Store POS,Hypermarket,Dubai,Business Bay,Fashion,Menswear,Levi's,SKU-869552,215.25,16.98,198.27,3,594.81,1,Flat,Outdoor,NationalDay,Cash,N/A,Carryout,1,0,,0,0,1,CUST-11107,29,Other/Prefer not to say,UAE National,9,Wednesday,2025-08
LULU-000489,7/16/2025 2:40,In-Store POS,Hypermarket,Dubai,JBR,Grocery,Fresh Produce,Lulu,SKU-282131,29.27,4.7,24.57,5,122.85,1,Percent,Email,WeekendSaver,Cash,N/A,Carryout,13,0,,0,0,1,CUST-05029,35,Male,South Asian,2,Wednesday,2025-07
LULU-000490,10/1/2025 22:35,In-Store POS,Hypermarket,Fujairah,City Center,Home & Living,Cleaning,Scotch-Brite,SKU-332506,1177.1,147,1030.1,1,1030.1,1,Percent,Outdoor,BackToSchool2025,Card,N/A,Carryout,5,0,,0,0,0,CUST-03803,18,Female,South Asian,22,Wednesday,2025-10
LULU-000491,5/18/2025 4:31,In-Store POS,Hypermarket,Dubai,Silicon Oasis,Electronics,Tablets,HP,SKU-887527,1673.23,176.25,1496.98,2,2993.96,1,Percent,Outdoor,SummerHeat,Cash,N/A,Carryout,4,0,,0,0,0,CUST-11465,34,Male,South Asian,4,Sunday,2025-05
LULU-000492,8/5/2025 23:59,Online App,Web DC,Dubai,JLT,Home & Living,Furniture,Dettol,SKU-423303,220.36,32.1,188.26,1,188.26,1,Percent,Email,FreshersUni,Cash,iOS,Next-Day,7,0,,0,0,0,CUST-08861,30,Male,Arab Expat (non-GCC),23,Tuesday,2025-08
LULU-000493,9/27/2025 12:38,In-Store POS,Hypermarket,Ras Al Khaimah,Waterfront,Grocery,Household,Nadec,SKU-600055,22.39,0.41,21.98,4,87.92,1,Percent,Email,ResidentsOnly,Card,N/A,Carryout,5,0,,0,0,0,CUST-06560,39,Male,SE Asian,12,Saturday,2025-09
LULU-000494,6/10/2025 1:43,In-Store POS,Hypermarket,Dubai,Deira,Grocery,Household,Lulu,SKU-401254,62.22,1.26,60.96,2,121.92,1,Percent,Referral,SummerHeat,Wallet,N/A,Carryout,8,0,,0,0,1,CUST-01890,39,Male,Arab Expat (non-GCC),1,Tuesday,2025-06
LULU-000495,8/8/2025 6:49,Online App,Web DC,Ras Al Khaimah,City Center,Fashion,Kidswear,Adidas,SKU-785339,264.5,41.04,223.46,6,1340.76,1,Flat,Instagram,WeekendSaver,Card,iOS,Next-Day,3,0,,0,0,0,CUST-11556,23,Male,Arab Expat (non-GCC),6,Friday,2025-08
LULU-000496,7/14/2025 3:07,In-Store POS,Hypermarket,Dubai,Bur Dubai,Electronics,Mobiles,Samsung,SKU-864556,2927.52,282.08,2645.44,1,2645.44,1,Percent,SMS,FreshersUni,Card,N/A,Carryout,5,0,,0,0,0,CUST-10279,42,Male,South Asian,3,Monday,2025-07
LULU-000497,5/31/2025 21:48,Online App,Web DC,Sharjah,City Center,Grocery,Dairy & Eggs,Pepsi,SKU-667345,14.33,2.64,11.69,4,46.76,1,Percent,YouTube,MidnightMadness,Card,Android,Same-Day,11,0,,0,0,0,CUST-01224,26,Male,South Asian,21,Saturday,2025-05
LULU-000498,8/31/2025 23:48,In-Store POS,Hypermarket,Dubai,Mirdif,Grocery,Meat & Poultry,Lulu,SKU-632763,74.76,4.42,70.34,3,211.02,1,Percent,Referral,FreshersUni,Card,N/A,Carryout,4,0,,0,0,0,CUST-08615,27,Female,South Asian,23,Sunday,2025-08
